race_id,Name,Odds,FinishPosition,$2WinPay,$2PlacePay,$2ShowPay,ExactaPay,QuinellaPay,FieldSize,track,RaceNum,Date,DistYrds,surface,TrackCondition,ClassDescriptor,Purse,Weight,PP,BettersToteProb,BettersToteProbRk,BettersToteProbDiff
475,VALID SPECTACLE,28.8,6,0,0,0,0,16.6,8,BCF,1,5/29/16,1210,D,FT,C,2200,124,4,0.7688,7,-0.1333
475,WILDWOOD ARAGORN,4.1,5,0,0,0,0,16.6,8,BCF,1,5/29/16,1210,D,FT,C,2200,124,5,0.8221,3,-8.00E-02
475,AURORIN SHOT,3,1,8,4.6,2.6,0,16.6,8,BCF,1,5/29/16,1210,D,FT,C,2200,124,6,0.818,5,-8.41E-02
475,READY SET ZIP,1.2,3,0,0,2.2,0,16.6,8,BCF,1,5/29/16,1210,D,FT,C,2200,124,7,0.7707,6,-0.1314
475,DOCTOR SPENCER,13,8,0,0,0,0,16.6,8,BCF,1,5/29/16,1210,D,FT,C,2200,124,8,0.8218,4,-8.03E-02
476,BISHAMON,2,1,6,3.2,2.2,0,8.4,5,BCF,3,5/29/16,1210,D,FT,C,2500,124,1,0.7824,5,-0.1038
476,JOE KID,8,5,0,0,0,0,8.4,5,BCF,3,5/29/16,1210,D,FT,C,2500,124,2,0.8145,3,-7.17E-02
476,OATS N HONEY,2.3,4,0,0,0,0,8.4,5,BCF,3,5/29/16,1210,D,FT,C,2500,124,3,0.8465,2,-3.97E-02
476,CHUCK CHUCK GOOSE,1.6,2,0,3.4,2.2,0,8.4,5,BCF,3,5/29/16,1210,D,FT,C,2500,124,4,0.7881,4,-9.81E-02
476,BLUMIN WON,6.3,3,0,0,2.6,0,8.4,5,BCF,3,5/29/16,1210,D,FT,C,2500,124,5,0.8862,1,3.97E-02
477,REPORT TO OLE,1.7,2,0,2.6,2.4,0,6.8,5,BCF,4,5/29/16,1210,D,FT,CO,2000,124,1,0.834,5,-5.30E-02
477,MCSKEET,2.3,4,0,0,0,0,6.8,5,BCF,4,5/29/16,1210,D,FT,CO,2000,124,2,0.8583,2,-2.87E-02
477,PIE EYED SCOTT,4.7,5,0,0,0,0,6.8,5,BCF,4,5/29/16,1210,D,FT,CO,2000,124,3,0.8504,3,-3.66E-02
477,REBEL RED,4.9,1,11.8,3.4,2.6,0,6.8,5,BCF,4,5/29/16,1210,D,FT,CO,2000,124,4,0.8425,4,-4.45E-02
477,ROCKIN CLYDE,3.2,3,0,0,2.6,0,6.8,5,BCF,4,5/29/16,1210,D,FT,CO,2000,124,5,0.887,1,2.87E-02
478,URMYBABY,0.8,2,0,2.4,2.6,0,8.2,7,BCF,6,5/29/16,1210,D,FT,C,2000,124,1,0.7709,7,-0.1242
478,DAKOTA GIRL,8.5,3,0,0,4,0,8.2,7,BCF,6,5/29/16,1210,D,FT,C,2000,124,2,0.8474,4,-4.77E-02
478,SKIPPY T,7.5,6,0,0,0,0,8.2,7,BCF,6,5/29/16,1210,D,FT,C,2000,124,3,0.8942,2,-9.00E-04
478,BEEJAYKAY,4.5,1,11,3.4,3.4,0,8.2,7,BCF,6,5/29/16,1210,D,FT,C,2000,124,4,0.803,5,-9.21E-02
478,JEWELS GALORE,20.9,5,0,0,0,0,8.2,7,BCF,6,5/29/16,1210,D,FT,C,2000,124,5,0.784,6,-0.1111
478,SASSY FLIRTINI,5.5,4,0,0,0,0,8.2,7,BCF,6,5/29/16,1210,D,FT,C,2000,124,6,0.8951,1,9.00E-04
478,FAST MAGGIE,8.5,7,0,0,0,0,8.2,7,BCF,6,5/29/16,1210,D,FT,C,2000,124,7,0.8626,3,-3.25E-02
479,BONEAFIDE CAT,1.1,4,0,0,0,0,20.6,7,BCF,8,5/29/16,1320,D,FT,CO,2300,124,1,0.8455,5,-8.94E-02
479,COZEY DEEDS,7.6,2,0,4.8,5.6,0,20.6,7,BCF,8,5/29/16,1320,D,FT,CO,2300,124,2,0.909,2,-2.59E-02
479,BORN LUCKY,5,1,12,7,6.6,0,20.6,7,BCF,8,5/29/16,1320,D,FT,CO,2300,124,3,0.801,7,-0.1339
479,ALEXASSILVERCHARM,8.9,6,0,0,0,0,20.6,7,BCF,8,5/29/16,1320,D,FT,CO,2300,124,4,0.8841,4,-5.08E-02
479,SMOKEY MARY,14.9,5,0,0,0,0,20.6,7,BCF,8,5/29/16,1320,D,FT,CO,2300,124,5,0.9349,1,2.59E-02
479,CHAPPY CHICK,3.8,3,0,0,5.2,0,20.6,7,BCF,8,5/29/16,1320,D,FT,CO,2300,124,6,0.8875,3,-0.0474
479,MAMAMEME,7,7,0,0,0,0,20.6,7,BCF,8,5/29/16,1320,D,FT,CO,2300,124,7,0.8288,6,-0.1061
